-0.115873,-0.506071,-0.250384,0.0741777,-0.225388,-0.293535,-0.180473,-0.305064,-0.115406,-0.37747,-0.435832,-0.335663,-0.662202,-0.0777255,-0.230979,-0.0893619,-0.183556,-0.220118,-0.503208,-0.0363265	0.0739617,0.179121,0.422908,0.290785,-0.245242,-0.0655342,-0.137621,-0.0257123,-0.218379,-0.0538027,-0.419669,-0.178394,-0.65134,-0.414679,-0.134293,0.218575,-0.0266684,0.175845,-0.341032,-0.044145	-0.188222,-0.628243,-0.608824,-0.221383,0.0210157,-0.232473,-0.0439435,-0.28156,0.105636,-0.330377,-0.0197802,-0.167287,-0.0191003,0.348175,-0.0997814,-0.302038,-0.157659,-0.381208,-0.195772,0.00783105
-0.0960744,-0.570158,-0.44418,0.148639,-0.108361,-0.444638,-0.394189,-0.347184,-0.255601,-0.40268,-0.530996,-0.374635,-0.633824,-0.0561296,-0.310162,-0.252199,-0.235335,-0.289575,-0.550022,-0.257028	0.168946,0.365043,0.232168,0.218254,-0.196092,-0.130757,-0.267569,-0.0932377,-0.28363,-0.11355,-0.445495,-0.223959,-0.674908,-0.420281,-0.150463,-0.025098,-0.0204628,0.190504,-0.309666,-0.0416705	-0.260788,-0.774088,-0.61312,-0.0719492,0.0896357,-0.333256,-0.14155,-0.262442,0.0302199,-0.302984,-0.111994,-0.164477,0.0717977,0.372949,-0.167517,-0.228547,-0.215912,-0.45498,-0.289699,-0.21769
-0.119555,-0.56902,-0.457131,0.132167,-0.101909,-0.439736,-0.417551,-0.36242,-0.232919,-0.435694,-0.514278,-0.352347,-0.63757,-0.0642999,-0.305786,-0.202254,-0.215539,-0.243747,-0.546995,-0.00444321	0.0775393,0.343792,0.297763,0.265637,-0.175853,-0.190821,-0.280236,-0.0592375,-0.259414,-0.130619,-0.475908,-0.164341,-0.67405,-0.420635,-0.155033,-0.0085331,-0.0601346,0.170431,-0.34807,-0.0160177	-0.195284,-0.763461,-0.664451,-0.138326,0.0752933,-0.271715,-0.155512,-0.309834,0.0281983,-0.323485,-0.0508035,-0.199562,0.063971,0.366241,-0.158256,-0.194056,-0.157445,-0.397658,-0.245706,0.0115753
0.779716,0.668251,0.825516,0.724196,0.768868,0.836527,0.877271,0.752101,0.879965,0.872716,0.810796,0.852335,0.842251,0.513567,0.780344,0.921645,0.717617,0.969895,0.917042,0.755054	0.674736,0.718593,0.929135,0.794953,0.793037,0.673594,0.912574,0.831368,0.883796,0.917483,0.685056,0.920727,0.88503,0.522622,0.764729,0.857698,0.636626,0.880563,0.831998,0.343423	0.221523,-0.0968476,-0.444747,-0.166761,-0.0619312,0.373254,-0.177025,-0.211533,-0.0172356,-0.224622,0.282841,-0.31776,-0.168036,-0.0123774,0.0387244,0.305224,0.149115,0.612088,0.358802,0.555734
0.979331,0.976243,0.769,0.637298,0.772499,0.826965,0.476483,0.666047,0.494261,0.568574,0.730446,0.831238,0.8921,0.587109,0.651736,0.887854,0.819312,0.873815,0.512823,0.485016	0.986168,0.96992,0.800774,0.674053,0.620583,0.662835,0.582632,0.592031,0.516612,0.674784,0.571038,0.908009,0.886746,0.620937,0.674179,0.854323,0.816552,0.895427,0.62651,0.478825	-0.199822,0.119035,-0.0827003,-0.0644339,0.29181,0.363234,-0.146942,0.122203,-0.0300152,-0.172325,0.27348,-0.313057,0.0256231,-0.0532359,-0.0400331,0.138852,0.00833776,-0.099338,-0.167503,0.00806366
0.429049,0.104491,0.241974,0.365153,0.275386,0.247972,0.172529,0.450332,0.105067,0.249558,0.478075,0.240701,0.815401,0.348593,0.369808,0.306157,0.398773,0.410992,0.160606,0.484289	0.392625,0.566881,0.522452,0.12874,0.254982,0.129466,0.330164,0.414513,0.346007,0.376742,0.36739,0.320483,0.78716,0.46977,0.527069,0.177733,0.445824,0.387364,0.472461,0.409671	0.0438033,-0.491504,-0.321067,0.248075,0.0219454,0.122436,-0.167156,0.0440397,-0.250029,-0.140382,0.134268,-0.0864502,0.0788537,-0.144908,-0.195334,0.135815,-0.0572245,0.0281013,-0.337462,0.0930866
0.683163,0.70628,0.432468,0.531959,0.455866,0.450431,0.322881,0.572579,0.204484,0.47886,0.644105,0.598865,0.852416,0.501186,0.567537,0.595493,0.463191,0.608125,0.321854,0.441623	0.635759,0.853223,0.558444,0.3798,0.486623,0.233068,0.237499,0.499356,0.25123,0.536453,0.519404,0.652848,0.87576,0.608171,0.596779,0.566626,0.541371,0.553046,0.570365,0.395001	0.0838002,-0.369773,-0.166088,0.190684,-0.0395251,0.242858,0.092473,0.102541,-0.0492772,-0.0775021,0.187394,-0.0886375,-0.0920908,-0.153892,-0.0442175,0.0435686,-0.104345,0.0829896,-0.304389,0.0564731
-0.130156,-0.667191,-0.174167,0.236276,-0.215425,-0.48258,-0.358395,-0.304126,-0.273468,-0.269681,-0.544505,-0.840956,-0.947735,-0.309514,-0.315918,-0.348022,-0.310357,-0.442655,-0.593584,-0.124976	0.0953559,0.677259,0.510421,0.0262124,-0.201991,-0.356855,-0.154359,-0.0529506,-0.272789,0.0376566,-0.417049,-0.648959,-0.202533,-0.331177,-0.117123,-0.0806477,-0.0809234,0.097489,-0.0104393,-0.00144924	-0.222748,-0.926018,-0.628698,0.211372,-0.014045,-0.151881,-0.215984,-0.255286,-0.000734076,-0.304248,-0.164903,-0.422663,-0.92222,0.0241375,-0.206434,-0.275095,-0.235344,-0.517799,-0.586781,-0.123549
-0.149134,-0.666402,-0.162585,0.260942,-0.204651,-0.514501,-0.398205,-0.204426,-0.223131,-0.302216,-0.567009,-0.803945,-0.95878,-0.325514,-0.286283,-0.29645,-0.295009,-0.388854,-0.595306,0.0794069	0.0170762,0.635283,0.571625,0.052359,-0.22291,-0.455779,-0.19559,0.00491247,-0.243394,0.0312346,-0.459611,-0.471015,-0.0985146,-0.336533,-0.110005,-0.0621396,-0.157893,0.0864757,-0.0350922,-0.0340043	-0.165788,-0.914519,-0.671777,0.211473,0.0191314,-0.0767114,-0.219729,-0.209129,0.0214266,-0.330332,-0.145251,-0.535834,-0.949996,0.0123744,-0.18201,-0.238708,-0.143814,-0.459866,-0.572167,0.113106
0.431969,0.0998445,0.246703,0.398803,0.18197,0.198842,0.222027,0.380742,0.0529116,0.285084,0.540666,0.349697,0.816769,0.351271,0.437636,0.304411,0.434604,0.423865,0.238199,0.371538	0.389798,0.566101,0.488151,0.122013,0.285906,0.214536,0.28351,0.41852,0.26192,0.308084,0.592246,0.364851,0.794501,0.434964,0.565515,0.205586,0.484657,0.376206,0.458289,0.304163	0.0507103,-0.494189,-0.274507,0.290947,-0.10964,-0.0163929,-0.0656126,-0.0449387,-0.211945,-0.0252143,-0.075876,-0.0173698,0.0634251,-0.0987869,-0.169937,0.105423,-0.0634093,0.0567004,-0.24706,0.0759589
0.68685,0.702335,0.422009,0.572242,0.32123,0.441247,0.426206,0.498534,0.17768,0.484376,0.813618,0.605693,0.83474,0.499197,0.580275,0.574276,0.493758,0.602338,0.483476,0.49771	0.633208,0.855142,0.507228,0.38339,0.500995,0.365168,0.243579,0.505819,0.200623,0.436818,0.861789,0.587736,0.864345,0.567579,0.585037,0.578211,0.575852,0.525099,0.632246,0.455388	0.0949274,-0.382586,-0.108428,0.241929,-0.214244,0.0906921,0.203783,-0.00974185,-0.0237904,0.060321,-0.161197,0.027883,-0.106302,-0.0954175,-0.00720981,-0.00589029,-0.114709,0.11297,-0.214267,0.0547262
-0.127859,-0.669151,-0.16193,0.281801,-0.25381,-0.560633,-0.281691,-0.310642,-0.239133,-0.157386,-0.723221,-0.725214,-0.947617,-0.2817,-0.225911,-0.342681,-0.241482,-0.410034,-0.63837,-0.203898	0.0927744,0.671566,0.494588,0.0353114,-0.16234,-0.370052,-0.149226,0.0118919,-0.252281,0.0764736,-0.588871,-0.457292,-0.193641,-0.326997,-0.0347486,-0.0557041,3.0814e-05,0.145749,-0.223736,-0.0832472	-0.218047,-0.925029,-0.607838,0.248967,-0.0954007,-0.24047,-0.138278,-0.321347,0.0139924,-0.231078,-0.234012,-0.400862,-0.923422,0.0498935,-0.192675,-0.292561,-0.241511,-0.524441,-0.483722,-0.122734
-0.147105,-0.66821,-0.161935,0.318578,-0.239095,-0.601359,-0.312888,-0.197737,-0.181045,-0.197128,-0.821514,-0.707935,-0.959012,-0.294407,-0.220059,-0.29182,-0.223524,-0.355665,-0.618759,0.0350315	0.0143081,0.629359,0.548777,0.0706987,-0.173862,-0.481001,-0.172251,0.0945257,-0.216997,0.0635226,-0.735519,-0.298897,-0.104606,-0.328897,-0.0553112,-0.0373531,-0.0771133,0.129074,-0.235735,-0.0718194	-0.161074,-0.913431,-0.652708,0.25359,-0.0680632,-0.169339,-0.148648,-0.2869,0.0374224,-0.257427,-0.217291,-0.51882,-0.949677,0.0381869,-0.166778,-0.257271,-0.148979,-0.463462,-0.448434,0.106583
0.325208,0.411269,0.377976,0.276437,0.181313,0.159716,0.258044,0.4648,0.309078,0.392277,0.505129,0.437231,0.765091,0.395107,0.50521,0.229261,0.297174,0.367213,0.319953,0.392432	0.318654,0.118019,0.199865,0.350771,0.227372,0.0813435,0.0335613,0.434305,0.116399,0.316512,0.495816,0.406514,0.818545,0.379076,0.374123,0.332185,0.325973,0.334438,0.242381,0.420947	0.00731168,0.30821,0.192666,-0.0823157,-0.0480396,0.0794043,0.226444,0.0382073,0.199869,0.0865061,0.0124255,0.0373565,-0.143026,0.0188558,0.161639,-0.111408,-0.0318879,0.0373634,0.0840937,-0.0341577
-0.142521,-0.566797,-0.0646273,0.285303,-0.320261,-0.298948,-0.205958,-0.210874,-0.15287,-0.222447,-0.640572,-0.607482,-0.940497,-0.326073,-0.21282,-0.248971,-0.278116,-0.400343,-0.594765,-0.192304	0.112348,0.217593,0.415131,0.303859,-0.296393,-0.0261023,-0.107307,0.0925985,-0.285809,0.00384749,-0.483989,-0.337537,-0.172232,-0.424871,-0.104277,0.176374,-0.068739,0.155799,-0.33184,-0.0193937	-0.250852,-0.698271,-0.467224,-0.0203173,-0.0263712,-0.274991,-0.10088,-0.29766,0.139012,-0.226101,-0.226942,-0.339575,-0.916766,0.114686,-0.111007,-0.407452,-0.213458,-0.52349,-0.327578,-0.173558
-0.155043,-0.571372,-0.0607042,0.301381,-0.293053,-0.297599,-0.236481,-0.126929,-0.105172,-0.258091,-0.707609,-0.660879,-0.95407,-0.335078,-0.189936,-0.184821,-0.195313,-0.351639,-0.611373,0.0182973	0.0399241,0.200221,0.474135,0.332915,-0.296767,-0.107315,-0.121183,0.130411,-0.262307,0.000581154,-0.586835,-0.310507,-0.0933363,-0.423902,-0.112282,0.198896,-0.0753206,0.129606,-0.395547,-0.0328287	-0.193767,-0.692384,-0.519876,-0.0350514,0.00406788,-0.196561,-0.1187,-0.25315,0.161593,-0.258633,-0.20654,-0.440835,-0.944875,0.103529,-0.079347,-0.370111,-0.121784,-0.460269,-0.284666,0.0510952
-0.13041,-0.616658,-0.296673,0.336995,-0.24325,-0.465278,-0.418077,-0.284745,-0.267588,-0.251439,-0.732124,-0.675955,-0.93758,-0.30756,-0.294961,-0.337716,-0.292155,-0.420424,-0.631273,-0.204417	0.132041,0.566861,0.296925,0.278184,-0.248095,-0.202165,-0.155266,0.0326349,-0.290835,0.0414602,-0.609467,-0.401148,-0.153838,-0.39915,-0.0954184,-0.0527299,-0.105863,0.178348,-0.347791,-0.0513933	-0.258009,-0.876967,-0.545542,0.0648944,0.00515663,-0.290432,-0.281055,-0.314457,0.0252089,-0.289877,-0.221484,-0.377046,-0.915838,0.104407,-0.205321,-0.290153,-0.192237,-0.557007,-0.36323,-0.154648
-0.157271,-0.614955,-0.297799,0.36467,-0.178908,-0.467757,-0.438911,-0.203854,-0.21793,-0.292647,-0.77003,-0.706244,-0.95467,-0.322275,-0.271529,-0.284976,-0.235383,-0.372769,-0.640479,0.0512383	0.0393415,0.528483,0.347842,0.3158,-0.219278,-0.269864,-0.168547,0.0725194,-0.261282,0.0291311,-0.670357,-0.342234,-0.107362,-0.402936,-0.100416,-0.0351737,-0.134456,0.154086,-0.394953,-0.0257336	-0.195403,-0.862977,-0.585038,0.0552299,0.0420188,-0.226481,-0.291962,-0.272348,0.0459695,-0.319058,-0.20602,-0.480034,-0.944071,0.092698,-0.17591,-0.252332,-0.104225,-0.498237,-0.328665,0.0768706
0.768379,0.603285,0.880076,0.81118,0.805498,0.837036,0.862627,0.862511,0.925463,0.880709,0.666474,0.524146,0.059935,0.383074,0.779064,0.906382,0.76056,0.967366,0.884799,0.77561	0.665979,0.666265,0.937748,0.823814,0.749105,0.679273,0.901006,0.769414,0.887856,0.933641,0.595513,0.923671,0.360486,0.408776,0.726437,0.820057,0.611745,0.855334,0.813369,0.380703	0.209716,-0.105308,-0.330104,-0.0380849,0.142192,0.365681,-0.172281,0.276769,0.210893,-0.297816,0.11766,-0.774481,-0.307188,-0.030474,0.121243,0.336268,0.2783,0.64916,0.254805,0.560371
0.0884254,-0.0624288,0.00280573,0.0385062,-0.183869,-0.102406,0.0906221,-0.132759,-0.0725751,0.065765,0.213538,0.425681,0.0234401,0.019715,0.214879,0.026105,0.160416,0.0222518,0.131235,-0.192746	-0.957405,-0.942807,-0.609892,-0.539466,-0.59474,-0.706841,-0.309631,-0.433059,-0.356436,-0.396349,-0.350487,-0.558988,-0.404169,-0.270281,-0.192695,-0.816226,-0.653439,-0.81678,-0.188556,-0.280431	0.964202,0.935436,0.611651,0.566211,0.461318,0.651601,0.389329,0.318618,0.291399,0.450375,0.524751,0.795403,0.423596,0.288459,0.39137,0.824758,0.736639,0.824055,0.312069,0.0926953
0.0866248,0.0279265,-0.0354443,0.0526407,-0.242978,0.0523793,0.190657,-0.102525,-0.044298,-0.00833196,0.50048,0.0440863,-0.129259,0.0288734,0.0969936,-0.0631323,0.131165,-0.0842546,0.291568,0.0752352	-0.898551,-0.853468,-0.587831,-0.300252,-0.4567,-0.600339,-0.303098,-0.342812,-0.382066,-0.245146,0.134093,-0.50597,-0.318419,-0.0544451,-0.187922,-0.673624,-0.633663,-0.779399,0.107256,-0.0794941	0.914031,0.860876,0.56414,0.347401,0.240398,0.632819,0.466781,0.249041,0.343584,0.237299,0.392744,0.538054,0.19728,0.0831877,0.279815,0.637607,0.706138,0.744002,0.190262,0.153809
0.225316,-0.132308,0.0425195,0.0730685,-0.173765,-0.351027,0.159267,-0.0608619,0.0754716,0.237543,-0.62448,0.565047,-0.0249747,0.0445798,0.218843,-0.0182211,0.196651,0.219185,-0.0507217,-0.14548	-0.988322,-0.971754,-0.663038,-0.580263,-0.755805,-0.858738,-0.568544,-0.728561,-0.591463,-0.506143,-0.913913,-0.804398,-0.896337,-0.721285,-0.644914,-0.858467,-0.780743,-0.846005,-0.644167,-0.595006	0.992601,0.963298,0.686212,0.626758,0.670037,0.726797,0.66738,0.69868,0.638436,0.663868,0.674229,0.941508,0.891315,0.742006,0.756928,0.853598,0.847304,0.898567,0.61349,0.492126
0.215678,-0.142848,0.0164056,0.093558,-0.147957,-0.423407,0.186281,-0.0147123,0.0837152,0.219803,-0.708634,0.543584,-0.0272194,0.0488337,0.155703,-0.0150267,0.218998,0.213297,-0.0631338,-0.0916761	-0.990603,-0.97405,-0.663825,-0.567661,-0.750593,-0.89546,-0.572215,-0.715394,-0.578155,-0.510697,-0.931707,-0.793739,-0.894737,-0.716637,-0.66208,-0.859242,-0.789376,-0.848334,-0.676416,-0.610264	0.993927,0.965549,0.672902,0.627873,0.677923,0.760326,0.685434,0.708135,0.631314,0.656775,0.656557,0.934235,0.889173,0.739588,0.741357,0.855258,0.859748,0.898966,0.64064,0.549321
-0.547346,-0.589202,-0.187878,-0.266081,-0.312312,-0.320004,-0.125852,-0.0942903,0.0838904,-0.178558,-0.301814,-0.151832,-0.306451,-0.180498,-0.137858,-0.408356,-0.280714,-0.363683,-0.0696636,-0.0585696	-0.234008,0.0210811,-0.107372,0.043252,-0.0797363,-0.202893,-0.18394,0.00961838,0.0103421,0.0812458,0.00378058,0.336823,-0.055258,0.0475497,-0.00463954,0.0630734,-0.173327,-0.10217,0.0983216,-0.0931107	-0.359367,-0.602796,-0.0821643,-0.305813,-0.238515,-0.125243,0.0594641,-0.103815,0.0736121,-0.256088,-0.305246,-0.46488,-0.25552,-0.226107,-0.133304,-0.459592,-0.112879,-0.271605,-0.166842,0.0347305
-0.0265061,0.327126,0.173091,0.097321,-0.152128,0.168705,0.232965,0.106654,0.170043,0.0930153,-0.192806,0.186667,-0.0808691,-0.0022713,0.216244,0.118027,0.0716397,0.0274403,0.106715,-0.123224	-0.395365,-0.0373077,-0.0180932,-0.0223284,-0.495684,-0.220446,-0.24253,-0.411642,-0.338914,-0.238532,-0.687973,-0.392906,-0.82115,-0.612661,-0.432299,-0.141583,-0.416127,-0.328014,-0.365139,-0.51227	0.372766,0.36004,0.190587,0.11939,0.371576,0.375197,0.450066,0.496498,0.481224,0.324351,0.570894,0.53997,0.792936,0.611241,0.593099,0.255343,0.473647,0.352283,0.454157,0.415259
-0.016088,0.326471,0.163037,0.0955771,-0.130326,0.20661,0.265149,0.0916064,0.162285,0.0956594,-0.263516,0.0948883,-0.0811468,0.00951049,0.188363,0.12951,0.15788,0.0180916,0.0475717,-0.10508	-0.448599,-0.0410062,0.017616,5.52235e-05,-0.491499,-0.264824,-0.244245,-0.404121,-0.328948,-0.237991,-0.725562,-0.379289,-0.818792,-0.606017,-0.440597,-0.116109,-0.396905,-0.336486,-0.428855,-0.543435	0.435655,0.362622,0.14584,0.0955224,0.385891,0.446978,0.478411,0.478031,0.466339,0.326224,0.571272,0.457704,0.790144,0.612,0.580761,0.24198,0.52207,0.352432,0.466901,0.464903
-0.00828705,0.305314,-0.119258,0.167553,-0.00562666,-0.0950757,-0.0987593,-0.00400318,-0.0109747,0.0680065,-0.456193,0.229272,0.101422,0.0292903,0.0964742,0.00258559,0.0787345,-8.84887e-05,-0.0118484,-0.132587	-0.658869,-0.643864,-0.35013,-0.25614,-0.559806,-0.493869,-0.423555,-0.565306,-0.405316,-0.428211,-0.844858,-0.656046,-0.856476,-0.698807,-0.588514,-0.586074,-0.514761,-0.530922,-0.556347,-0.505915	0.654154,0.793242,0.240933,0.406257,0.55593,0.418441,0.338975,0.562576,0.396103,0.482176,0.632406,0.769565,0.88134,0.713493,0.648186,0.587769,0.570379,0.530858,0.548112,0.400171
-0.0433972,0.30821,-0.140794,0.176796,0.0664266,-0.0594646,-0.0635401,-0.0251695,-0.0103993,0.0606821,-0.45582,0.116562,0.0922228,0.0337376,0.0725837,0.00223946,0.156184,-0.00814176,-0.0672587,-0.0509722	-0.710528,-0.645663,-0.334345,-0.237006,-0.530231,-0.526352,-0.423418,-0.566567,-0.389648,-0.431722,-0.848764,-0.654401,-0.85546,-0.695605,-0.59483,-0.577895,-0.511478,-0.536314,-0.607966,-0.505318	0.688356,0.795557,0.203113,0.397161,0.576357,0.481973,0.369828,0.54923,0.380792,0.479833,0.640897,0.716323,0.878385,0.712619,0.639791,0.579384,0.618272,0.530489,0.56376,0.466358
0.827453,0.934149,0.873567,0.725179,0.806774,0.887583,0.971337,0.85332,0.905718,0.945133,0.868631,0.873146,0.930128,0.542168,0.848995,0.956877,0.791493,0.948485,0.955355,0.619078	0.715251,0.931719,0.932368,0.76161,0.785224,0.787515,0.921739,0.907117,0.932029,0.938979,0.841994,0.98643,0.946408,0.538079,0.856823,0.975486,0.689645,0.945198,0.942104,0.560763	0.274896,0.0187459,-0.31696,-0.0813755,0.0587988,0.332433,0.4738,-0.238104,-0.168824,0.0546786,0.0991627,-0.816744,-0.135987,0.00577271,-0.0287176,-0.279491,0.224261,0.0317619,0.132573,0.0893255
-0.55044,-0.587331,-0.167169,-0.301343,-0.15535,-0.330034,-0.255264,-0.0270556,0.115261,-0.18118,-0.674337,-0.177447,-0.232241,-0.196522,-0.219006,-0.396653,-0.341898,-0.349566,-0.301005,-0.114229	-0.239298,0.0315999,-0.105565,0.0177404,0.0391819,-0.161724,-0.259318,0.103141,0.0695886,0.029305,-0.29437,0.118201,-0.0680291,0.0285135,-0.183426,0.0527632,-0.252076,-0.10706,-0.0138057,0.0917741	-0.358343,-0.607654,-0.0627107,-0.317387,-0.193355,-0.1778,0.00434103,-0.129834,0.0460415,-0.209373,-0.474072,-0.289575,-0.166848,-0.223781,-0.0370698,-0.440204,-0.0982933,-0.251935,-0.288398,-0.203866
-0.0310293,0.332693,0.14465,0.0561394,-0.0461625,0.315839,0.128781,0.142382,0.105506,-0.061873,0.296663,0.012423,-0.0660818,-0.0351657,0.0708213,0.123103,-0.0189705,-0.0349082,0.152404,0.00190902	-0.398294,-0.0327125,-0.0191278,-0.0441651,-0.403734,-0.182913,-0.291422,-0.361744,-0.306387,-0.286516,-0.660954,-0.501438,-0.822608,-0.613145,-0.524496,-0.145938,-0.47138,-0.352041,-0.417906,-0.377229	0.37186,0.361471,0.163326,0.100056,0.364362,0.471512,0.405003,0.479432,0.398995,0.228698,0.800629,0.510679,0.800014,0.590716,0.573996,0.264293,0.456492,0.321079,0.536162,0.378866
-0.0200766,0.331766,0.149706,0.0430141,-0.0397906,0.369344,0.144511,0.100113,0.092094,-0.0488579,0.34212,-0.0659454,-0.0648507,-0.0272776,0.0870274,0.133937,0.0651532,-0.0424012,0.093205,-0.0235692	-0.451237,-0.0363408,0.015856,-0.0220666,-0.407551,-0.224977,-0.294663,-0.356546,-0.296437,-0.283949,-0.679523,-0.491853,-0.820048,-0.606556,-0.522676,-0.120799,-0.451677,-0.360329,-0.469197,-0.415016	0.435102,0.363722,0.134169,0.0650189,0.373823,0.548725,0.421237,0.440921,0.378206,0.238398,0.828934,0.440186,0.797615,0.589024,0.583176,0.25068,0.502056,0.32286,0.538838,0.395314
-0.0156585,0.32071,-0.136439,0.123026,0.0999187,0.0749683,-0.209522,0.0386884,-0.062165,-0.117148,0.139793,-0.0480703,0.113931,-0.0117443,-0.0907494,0.00969326,-0.0319595,-0.0729017,0.0413511,-0.00577648	-0.662197,-0.639922,-0.326419,-0.289921,-0.434749,-0.485531,-0.512579,-0.526294,-0.389814,-0.468335,-0.864756,-0.691822,-0.838942,-0.697947,-0.651028,-0.573317,-0.564329,-0.542766,-0.667409,-0.516698	0.653312,0.797053,0.198835,0.398725,0.512409,0.540814,0.33952,0.553708,0.335786,0.371573,0.896209,0.665897,0.869742,0.691874,0.595458,0.579789,0.542148,0.489222,0.689725,0.512451
-0.0500328,0.323109,-0.142419,0.118868,0.147851,0.137336,-0.192808,-0.014689,-0.066966,-0.11194,0.389399,-0.130694,0.107452,-0.0116047,-0.0618177,0.00792138,0.0364608,-0.0784734,-0.0165523,0.0300339	-0.713308,-0.64134,-0.308904,-0.272924,-0.415504,-0.513965,-0.515116,-0.533261,-0.374854,-0.470059,-0.84966,-0.690456,-0.837683,-0.694517,-0.651196,-0.566438,-0.56108,-0.547713,-0.708532,-0.519674	0.687823,0.798899,0.174146,0.379481,0.530749,0.608359,0.35785,0.522667,0.315816,0.378009,0.931024,0.615284,0.867088,0.688461,0.614099,0.571794,0.585562,0.490314,0.700192,0.54126
0.827639,0.934164,0.874071,0.715261,0.800005,0.894243,0.955637,0.845204,0.9005,0.950304,0.927317,0.866905,0.9321,0.524819,0.849226,0.955271,0.771314,0.950265,0.956795,0.641595	0.71443,0.931719,0.916193,0.768729,0.79151,0.798235,0.921513,0.922606,0.933651,0.934993,0.854715,0.984013,0.946574,0.52409,0.825962,0.974799,0.673977,0.944994,0.940819,0.640778	0.276992,0.0188625,-0.211477,-0.118776,0.0231594,0.335478,0.285876,-0.351492,-0.208177,0.137357,0.350043,-0.796899,-0.122979,0.00100525,0.0779164,-0.283834,0.202721,0.0516695,0.160036,0.00138736
0.0181169,-0.180675,-0.278481,0.0505786,0.139835,-0.224273,-0.286671,-0.106413,-0.176977,-0.0375395,-0.205034,-0.046896,0.151093,0.0254681,-0.131261,-0.117303,-0.00698651,-0.0254748,-0.116236,-0.00709693	-0.26042,-0.227958,-0.207805,-0.0134887,-0.333478,-0.307517,-0.379808,-0.49307,-0.484788,-0.329979,-0.74233,-0.562839,-0.770068,-0.603273,-0.534249,-0.282573,-0.361414,-0.287037,-0.496449,-0.434406	0.277229,0.0493147,-0.0750173,0.0640237,0.452225,0.0894112,0.104517,0.408067,0.336699,0.296107,0.633755,0.52993,0.825153,0.619227,0.433379,0.170935,0.355325,0.263489,0.403497,0.428631
-0.0085547,-0.177934,-0.28808,0.0600835,0.17178,-0.227092,-0.285753,-0.108042,-0.167946,-0.0468159,-0.134215,-0.0251377,0.144949,0.0177118,-0.12358,-0.12896,-0.0337995,-0.0230746,-0.0970835,0.0517681	-0.339443,-0.228861,-0.181082,0.0198235,-0.309444,-0.354109,-0.386448,-0.48433,-0.468226,-0.336474,-0.742383,-0.530669,-0.768315,-0.602805,-0.533307,-0.269577,-0.382746,-0.292044,-0.522388,-0.433704	0.331852,0.0530895,-0.112887,0.040308,0.456935,0.138124,0.113195,0.397066,0.325909,0.294294,0.675471,0.512366,0.821748,0.613962,0.438635,0.145681,0.35352,0.270795,0.448026,0.474811
0.817341,0.90466,0.860997,0.709195,0.826479,0.864903,0.931843,0.854889,0.891778,0.950801,0.905598,0.895152,0.923796,0.543663,0.814534,0.92885,0.742605,0.954583,0.960236,0.641371	0.71787,0.897779,0.916767,0.745294,0.824163,0.780155,0.914277,0.895965,0.914038,0.94762,0.839963,0.943419,0.937975,0.549554,0.80323,0.967661,0.720087,0.943409,0.898305,0.614562	0.240701,0.036642,-0.264731,-0.0765714,0.00726393,0.260568,0.118664,-0.175504,-0.120402,0.0321294,0.274246,-0.310412,-0.106203,-0.00840052,0.0326942,-0.383548,0.0483975,0.112377,0.450683,0.0442509
0.831625,0.927134,0.895902,0.679883,0.77695,0.880386,0.959371,0.863817,0.898915,0.957308,0.902412,0.894825,0.924703,0.539485,0.842228,0.951014,0.759206,0.949966,0.958371,0.629028	0.703759,0.924696,0.928826,0.730139,0.807046,0.81826,0.946582,0.902694,0.925123,0.945941,0.882467,0.9593,0.935591,0.538697,0.836667,0.969246,0.710329,0.941144,0.91694,0.660885	0.308308,0.017087,-0.19614,-0.0997958,-0.0806947,0.222182,0.139194,-0.176527,-0.155639,0.120355,0.0979352,-0.455352,-0.0807379,0.00111181,0.0188305,-0.233056,0.10609,0.0832731,0.34175,-0.0545233
